passenger_id,arrival_time,screening_start,screening_end,wait_time_hr,wait_time_min,screening_time_min,total_time_min,checkpoint_id,passenger_type,secondary_check,queue_at_arrival,day,hour,hourly_factor,miss_flight_risk,sla_met,is_peak,long_wait
635228,5539.6836,5540.5179,5540.558,0.8344,50.06,2.4,52.46,1,Standard,0,4,308,18,1.3,1,0,1,1
586059,5113.0333,5113.0333,5113.0552,0.0,0.0,1.31,1.31,1,Standard,0,1,285,6,0.8,0,1,0,0
370096,3224.9058,3225.2573,3225.2839,0.3515,21.09,1.6,22.69,1,Standard,0,4,180,7,1.4,1,0,1,1
618076,5390.1557,5390.9208,5390.9717,0.7651,45.9,3.05,48.96,3,Standard,0,4,300,13,1.0,1,0,0,1
748075,6522.5805,6523.5564,6523.5957,0.9759,58.56,2.36,60.92,2,Standard,0,4,363,11,1.0,1,0,0,1
140207,1217.9005,1218.0554,1218.0976,0.155,9.3,2.53,11.83,1,Standard,0,4,68,16,1.2,0,1,1,0
651625,5683.0681,5683.9798,5684.0046,0.9117,54.7,1.49,56.19,5,Priority,0,4,316,18,1.3,1,0,1,1
454472,3958.6651,3959.5519,3959.5909,0.8869,53.21,2.34,55.55,4,Enhanced,0,4,220,21,0.5,1,0,0,1
728831,6355.8389,6355.8478,6355.8728,0.0089,0.53,1.5,2.04,1,Standard,0,4,354,6,0.8,0,1,0,0
26534,229.183,230.0351,230.0674,0.8522,51.13,1.93,53.07,3,Standard,0,4,13,18,1.3,1,0,1,1
28246,244.4596,245.0681,245.0818,0.6085,36.51,0.82,37.33,2,Priority,0,4,14,15,0.8,1,0,0,1
30458,264.0462,264.9155,264.9206,0.8692,52.15,0.31,52.46,2,Standard,0,4,15,17,1.4,1,0,1,1
672730,5867.9726,5867.9726,5867.9871,0.0,0.0,0.87,0.87,5,Crew,0,0,326,22,0.3,0,1,0,0
145264,1263.9551,1264.6018,1264.6327,0.6467,38.8,1.85,40.66,3,Standard,0,4,71,8,1.5,1,0,1,1
531421,4633.1278,4633.9902,4634.0166,0.8624,51.74,1.59,53.33,1,Standard,0,4,258,12,1.1,1,0,0,1
394674,3440.4587,3440.7902,3440.8225,0.3316,19.89,1.94,21.83,3,Priority,0,4,192,7,1.4,1,0,1,1
442531,3854.9621,3855.2432,3855.2848,0.2811,16.87,2.5,19.36,4,Standard,0,4,215,7,1.4,1,0,1,1
42434,367.962,368.8845,368.9281,0.9225,55.35,2.61,57.96,3,Standard,0,4,21,12,1.1,1,0,0,1
592096,5163.0214,5164.1394,5164.2003,1.1179,67.08,3.65,70.73,2,Standard,0,4,287,20,0.8,1,0,0,1
744520,6492.2843,6493.8635,6493.883,1.5792,94.75,1.17,95.92,2,Priority,0,4,361,17,1.4,1,0,1,1
378262,3296.3191,3296.5406,3296.7641,0.2215,13.29,13.41,26.7,3,Enhanced,1,4,184,7,1.4,0,0,1,1
236368,2061.5834,2062.9967,2063.0218,1.4133,84.8,1.5,86.3,4,Priority,0,4,115,14,0.7,1,0,0,1
713079,6217.7237,6218.6911,6218.7599,0.9673,58.04,4.13,62.17,5,Standard,0,4,346,12,1.1,1,0,0,1
251630,2194.9194,2197.0619,2197.1357,2.1425,128.55,4.43,132.98,5,Enhanced,0,4,122,21,0.5,1,0,0,1
343033,2988.5694,2988.5694,2988.5874,0.0,0.0,1.08,1.08,2,Priority,0,0,167,5,0.3,0,1,0,0
338369,2947.4656,2949.2572,2949.298,1.7916,107.5,2.45,109.94,1,Standard,0,4,164,18,1.3,1,0,1,1
585286,5105.5636,5105.7294,5105.7428,0.1658,9.95,0.8,10.75,1,Standard,0,4,284,16,1.2,0,1,1,0
293306,2558.4631,2558.6524,2558.6779,0.1894,11.36,1.53,12.89,3,Priority,0,4,143,7,1.4,0,0,1,1
206384,1799.9583,1800.3735,1800.3876,0.4152,24.91,0.85,25.76,1,Standard,0,4,100,22,0.3,1,0,0,1
606321,5287.0791,5288.1337,5288.1555,1.0545,63.27,1.31,64.58,3,Standard,0,4,294,18,1.3,1,0,1,1
584514,5098.5854,5099.1425,5099.1694,0.5571,33.43,1.62,35.04,4,Standard,0,4,284,9,1.2,1,0,1,1
717858,6258.8715,6260.6184,6260.6339,1.7468,104.81,0.93,105.74,5,Standard,0,4,348,17,1.4,1,0,1,1
646131,5636.8812,5637.054,5637.0905,0.1729,10.37,2.19,12.56,5,Standard,0,4,314,7,1.4,0,0,1,1
6239,54.7399,54.7399,54.7829,0.0,0.0,2.58,2.58,5,Standard,0,2,4,5,0.3,0,1,0,0
522325,4555.4068,4555.4246,4555.4437,0.0177,1.06,1.15,2.21,5,Priority,0,4,254,6,0.8,0,1,0,0
107938,937.7431,937.7431,937.7722,0.0,0.0,1.74,1.74,1,Standard,0,4,53,6,0.8,0,1,0,0
409007,3565.8571,3565.8571,3565.8887,0.0,0.0,1.89,1.89,2,Standard,0,2,199,6,0.8,0,1,0,0
332751,2900.3479,2900.3775,2900.4178,0.0296,1.78,2.42,4.2,3,Standard,0,4,162,7,1.4,0,1,1,0
664544,5796.7594,5796.7594,5796.7868,0.0,0.0,1.65,1.65,5,Standard,0,2,323,5,0.3,0,1,0,0
721311,6289.68,6291.0273,6291.0631,1.3472,80.83,2.15,82.98,1,Standard,0,4,350,12,1.1,1,0,0,1
683284,5960.0716,5960.1554,5960.1733,0.0838,5.03,1.07,6.1,3,Standard,0,4,332,7,1.4,0,1,1,0
80843,702.3938,702.3938,702.4143,0.0,0.0,1.23,1.23,4,Standard,0,2,40,5,0.3,0,1,0,0
453656,3952.1439,3952.5937,3952.6257,0.4499,26.99,1.92,28.91,5,Standard,0,4,220,15,0.8,1,0,0,1
701892,6121.6058,6121.6245,6121.6361,0.0187,1.12,0.7,1.82,2,Crew,0,4,341,6,0.8,0,1,0,0
422244,3679.6543,3680.6178,3680.6493,0.9635,57.81,1.89,59.7,2,Standard,0,4,205,12,1.1,1,0,0,1
638717,5571.8402,5572.1781,5572.1921,0.3379,20.28,0.84,21.11,1,Priority,0,4,310,14,0.7,1,0,0,1
455914,3971.8933,3972.0853,3972.1166,0.1921,11.52,1.87,13.4,2,Standard,0,4,221,16,1.2,0,0,1,1
210193,1831.3212,1832.8616,1832.94,1.5405,92.43,4.7,97.13,4,Standard,0,4,102,18,1.3,1,0,1,1
615111,5366.0527,5366.0606,5366.0886,0.0079,0.47,1.68,2.15,4,Standard,0,4,299,7,1.4,0,1,1,0
285613,2489.8168,2491.1234,2491.1455,1.3066,78.4,1.32,79.72,1,Standard,0,4,139,10,0.8,1,0,0,1
302374,2635.4004,2636.8378,2636.8609,1.4374,86.25,1.38,87.63,2,Standard,0,4,147,12,1.1,1,0,0,1
540662,4712.8983,4715.283,4715.3127,2.3846,143.08,1.78,144.86,1,Standard,0,4,262,19,1.1,1,0,0,1
115278,1000.4545,1000.8809,1000.9176,0.4264,25.58,2.2,27.79,3,Standard,0,4,56,15,0.8,1,0,0,1
33381,290.4845,290.8086,290.8254,0.3241,19.44,1.01,20.45,4,Standard,0,4,17,7,1.4,1,0,1,1
260028,2270.007,2270.2299,2270.2561,0.2229,13.37,1.58,14.95,2,Standard,0,4,127,7,1.4,0,0,1,1
241585,2109.0457,2109.4987,2109.7042,0.453,27.18,12.33,39.51,4,Enhanced,0,4,118,8,1.5,1,0,1,1
37438,326.5025,326.9208,326.9748,0.4182,25.09,3.24,28.33,3,Standard,0,4,19,7,1.4,1,0,1,1
487235,4245.9417,4246.3152,4246.3306,0.3735,22.41,0.93,23.34,1,Standard,0,4,236,20,0.8,1,0,0,1
301123,2623.9128,2624.7956,2624.8205,0.8828,52.97,1.49,54.46,4,Standard,0,4,146,18,1.3,1,0,1,1
732572,6386.1624,6387.5128,6387.5345,1.3503,81.02,1.3,82.32,4,Standard,0,4,355,19,1.1,1,0,0,1
437699,3811.6028,3813.5597,3813.572,1.9569,117.42,0.74,118.15,2,Priority,0,4,212,18,1.3,1,0,1,1
312424,2722.624,2723.6281,2723.6641,1.0042,60.25,2.16,62.41,3,Standard,0,4,152,9,1.2,1,0,1,1
333525,2905.9756,2906.7793,2906.7947,0.8037,48.22,0.92,49.14,2,Standard,0,4,162,12,1.1,1,0,0,1
614147,5356.6183,5356.6227,5356.6428,0.0044,0.26,1.21,1.47,4,Standard,0,4,298,15,0.8,0,1,0,0
530295,4622.5564,4623.556,4623.5757,0.9995,59.97,1.18,61.15,1,Standard,0,4,257,19,1.1,1,0,0,1
605142,5277.7446,5278.265,5278.285,0.5204,31.22,1.2,32.42,2,Standard,0,4,294,8,1.5,1,0,1,1
130271,1130.7118,1132.1636,1132.1929,1.4517,87.1,1.76,88.86,3,Standard,0,4,63,19,1.1,1,0,0,1
412466,3594.8072,3595.4578,3595.4791,0.6506,39.03,1.28,40.32,1,Standard,0,4,200,17,1.4,1,0,1,1
164944,1436.0874,1437.2835,1437.319,1.1961,71.77,2.13,73.89,2,Standard,0,4,80,19,1.1,1,0,0,1
503878,4392.5211,4392.5211,4392.5392,0.0,0.0,1.08,1.08,1,Standard,0,2,245,5,0.3,0,1,0,0
259530,2263.6383,2265.951,2265.9853,2.3127,138.76,2.06,140.82,5,Standard,0,4,126,18,1.3,1,0,1,1
726512,6333.0921,6334.3636,6334.4096,1.2715,76.29,2.76,79.05,5,Standard,0,4,352,20,0.8,1,0,0,1
590746,5152.384,5153.1909,5153.2405,0.8069,48.42,2.98,51.39,1,Enhanced,0,4,287,9,1.2,1,0,1,1
366415,3192.1472,3192.9835,3193.0101,0.8363,50.18,1.6,51.78,1,Standard,0,4,178,11,1.0,1,0,0,1
625661,5457.1784,5457.838,5457.8992,0.6596,39.57,3.67,43.24,5,Standard,0,4,304,8,1.5,1,0,1,1
7011,60.228,61.2813,61.3024,1.0533,63.2,1.27,64.47,1,Standard,0,4,4,11,1.0,1,0,0,1
307190,2676.1839,2676.9905,2677.0251,0.8066,48.4,2.08,50.47,4,Standard,0,4,149,17,1.4,1,0,1,1
441925,3847.8225,3849.4587,3849.4799,1.6361,98.17,1.27,99.44,2,Priority,0,4,214,18,1.3,1,0,1,1
437519,3810.5923,3812.0279,3812.0472,1.4356,86.14,1.16,87.29,2,Standard,0,4,212,17,1.4,1,0,1,1
368304,3207.9802,3208.9416,3208.9585,0.9614,57.68,1.01,58.69,2,Priority,0,4,179,8,1.5,1,0,1,1
278477,2427.7975,2428.7133,2428.7752,0.9159,54.95,3.71,58.67,3,Standard,0,4,135,20,0.8,1,0,0,1
419029,3650.7774,3651.3195,3651.3756,0.5421,32.53,3.36,35.89,5,Standard,0,4,203,19,1.1,1,0,0,1
107111,929.4903,930.0356,930.0698,0.5453,32.72,2.05,34.77,5,Standard,0,4,52,16,1.2,1,0,1,1
251969,2199.0213,2199.7912,2199.8145,0.7699,46.2,1.4,47.59,3,Standard,0,4,123,8,1.5,1,0,1,1
639664,5580.7123,5580.7123,5580.7481,0.0,0.0,2.15,2.15,2,Standard,0,4,311,5,0.3,0,1,0,0
72365,627.1927,628.7862,628.8126,1.5935,95.61,1.58,97.19,1,Priority,0,4,35,20,0.8,1,0,0,1
190339,1660.8658,1661.7554,1661.7691,0.8896,53.38,0.82,54.2,3,Priority,0,4,93,9,1.2,1,0,1,1
338299,2947.0945,2948.6466,2948.6856,1.5521,93.13,2.34,95.47,2,Standard,0,4,164,18,1.3,1,0,1,1
161221,1405.8469,1405.9037,1405.9364,0.0568,3.41,1.96,5.37,4,Standard,0,4,79,6,0.8,0,1,0,0
415251,3620.3437,3620.6052,3620.6328,0.2615,15.69,1.65,17.34,1,Standard,0,4,202,7,1.4,1,0,1,1
266078,2320.2579,2320.5246,2320.5503,0.2666,16.0,1.54,17.54,2,Standard,0,4,129,21,0.5,1,0,0,1
8489,73.7393,73.7393,73.7755,0.0,0.0,2.17,2.17,4,Standard,0,3,5,6,0.8,0,1,0,0
374549,3262.9655,3264.1425,3264.1585,1.177,70.62,0.96,71.58,1,Standard,0,4,182,9,1.2,1,0,1,1
541321,4720.2532,4721.2106,4721.2574,0.9575,57.45,2.81,60.25,2,Standard,0,4,263,9,1.2,1,0,1,1
267118,2329.562,2330.5692,2330.5855,1.0072,60.43,0.98,61.41,1,Priority,0,4,130,12,1.1,1,0,0,1
284094,2477.2312,2478.3072,2478.3356,1.076,64.56,1.7,66.27,5,Priority,0,4,138,16,1.2,1,0,1,1
93366,811.4646,811.4856,811.5078,0.0211,1.26,1.33,2.59,2,Standard,0,4,46,6,0.8,0,1,0,0
556493,4852.2792,4852.3736,4852.3927,0.0945,5.67,1.15,6.81,2,Standard,0,4,270,15,0.8,0,1,0,0
581519,5071.502,5072.3503,5072.3923,0.8483,50.9,2.52,53.41,2,Standard,0,4,282,18,1.3,1,0,1,1
330843,2883.0632,2883.3977,2883.4228,0.3345,20.07,1.51,21.58,3,Crew,0,4,161,8,1.5,1,0,1,1
59037,513.0987,513.3664,513.3909,0.2677,16.06,1.47,17.53,5,Standard,0,4,29,14,0.7,1,0,0,1
685562,5979.4536,5980.0045,5980.0322,0.551,33.06,1.66,34.72,3,Standard,0,4,333,8,1.5,1,0,1,1
122088,1059.6725,1060.9902,1061.0318,1.3177,79.06,2.5,81.56,3,Standard,0,4,59,20,0.8,1,0,0,1
702466,6125.5612,6126.3115,6126.3263,0.7502,45.01,0.89,45.9,2,Standard,0,4,341,10,0.8,1,0,0,1
672221,5862.6116,5863.4634,5863.5025,0.8518,51.11,2.34,53.45,2,Standard,0,4,326,17,1.4,1,0,1,1
322542,2810.8436,2811.155,2811.1897,0.3114,18.68,2.08,20.76,3,Standard,0,4,157,7,1.4,1,0,1,1
549959,4793.6106,4794.6165,4794.6509,1.0059,60.35,2.06,62.41,1,Standard,0,4,267,10,0.8,1,0,0,1
416869,3632.2845,3634.1229,3634.1737,1.8385,110.31,3.04,113.35,1,Standard,0,4,202,19,1.1,1,0,0,1
396554,3457.3451,3457.3451,3457.3942,0.0,0.0,2.95,2.95,3,Standard,0,4,193,6,0.8,0,1,0,0
422233,3679.5691,3680.5442,3680.6165,0.9752,58.51,4.34,62.85,3,Enhanced,0,4,205,12,1.1,1,0,0,1
298251,2599.809,2600.8368,2600.9157,1.0278,61.67,4.74,66.4,2,Enhanced,0,4,145,12,1.1,1,0,0,1
380631,3315.6912,3316.1794,3316.2235,0.4881,29.29,2.65,31.93,1,Standard,0,4,185,8,1.5,1,0,1,1
614920,5362.2999,5363.3716,5363.4095,1.0716,64.3,2.28,66.57,5,Standard,0,4,298,21,0.5,1,0,0,1
265036,2311.4247,2311.996,2312.0095,0.5713,34.28,0.81,35.08,1,Crew,0,4,129,12,1.1,1,0,0,1
36059,313.2001,313.5359,313.562,0.3358,20.15,1.56,21.71,5,Priority,0,4,18,12,1.1,1,0,0,1
734482,6403.1582,6403.7573,6403.7865,0.5991,35.95,1.75,37.7,5,Standard,0,4,356,18,1.3,1,0,1,1
84882,736.4352,736.6865,736.7533,0.2513,15.08,4.01,19.09,2,Enhanced,0,4,41,21,0.5,1,0,0,1
440537,3837.476,3838.1557,3838.4465,0.6797,40.78,17.45,58.23,3,Enhanced,1,4,214,8,1.5,1,0,1,1
288737,2516.9036,2517.8598,2517.8874,0.9561,57.37,1.66,59.02,5,Standard,0,4,140,19,1.1,1,0,0,1
534886,4664.4556,4664.7694,4664.8067,0.3138,18.83,2.24,21.07,5,Standard,0,4,260,7,1.4,1,0,1,1
199684,1741.5003,1742.9594,1742.9862,1.4591,87.55,1.61,89.16,1,Standard,0,4,97,18,1.3,1,0,1,1
328341,2859.3986,2860.5068,2860.5222,1.1082,66.49,0.92,67.42,4,Standard,0,4,159,20,0.8,1,0,0,1
138705,1203.6658,1204.8199,1204.8457,1.1541,69.25,1.54,70.79,5,Standard,0,4,67,20,0.8,1,0,0,1
203496,1775.4244,1776.3156,1776.3548,0.8912,53.47,2.35,55.82,3,Standard,0,4,99,16,1.2,1,0,1,1
690194,6018.8103,6019.4938,6019.5218,0.6835,41.01,1.68,42.69,5,Standard,0,4,335,11,1.0,1,0,0,1
274189,2390.5525,2392.2646,2392.3206,1.712,102.72,3.36,106.09,3,Standard,0,4,133,19,1.1,1,0,0,1
283940,2476.0174,2477.0803,2477.106,1.0629,63.77,1.55,65.32,4,Standard,0,4,138,15,0.8,1,0,0,1
163484,1424.748,1425.2631,1425.2894,0.5151,30.9,1.58,32.48,3,Standard,0,4,80,7,1.4,1,0,1,1
499982,4358.7482,4358.9312,4358.9709,0.183,10.98,2.39,13.37,1,Standard,0,4,243,7,1.4,0,0,1,1
344133,2996.9486,2998.4079,2998.4303,1.4593,87.56,1.34,88.9,1,Standard,0,4,167,13,1.0,1,0,0,1
85777,744.6673,746.1389,746.1773,1.4716,88.3,2.3,90.6,2,Standard,0,4,42,11,1.0,1,0,0,1
264432,2307.0248,2307.3478,2307.3729,0.323,19.38,1.51,20.89,1,Standard,0,4,129,8,1.5,1,0,1,1
690072,6017.8817,6018.5989,6018.631,0.7172,43.03,1.92,44.95,4,Standard,0,4,335,10,0.8,1,0,0,1
250969,2190.0459,2191.2865,2191.2996,1.2407,74.44,0.78,75.22,5,Standard,0,4,122,17,1.4,1,0,1,1
226855,1976.8921,1977.6204,1977.6424,0.7283,43.7,1.32,45.02,4,Standard,0,4,110,19,1.1,1,0,0,1
404508,3524.8113,3527.0504,3527.0768,2.2391,134.35,1.58,135.93,5,Standard,0,4,196,19,1.1,1,0,0,1
287027,2503.6923,2503.8089,2503.8246,0.1166,6.99,0.94,7.94,3,Standard,0,4,140,6,0.8,0,1,0,0
524105,4568.5313,4570.4113,4570.4491,1.88,112.8,2.27,115.07,4,Standard,0,4,254,19,1.1,1,0,0,1
437506,3810.512,3811.9535,3811.9925,1.4415,86.49,2.34,88.83,2,Standard,0,4,212,17,1.4,1,0,1,1
681219,5941.9963,5941.9963,5942.0593,0.0,0.0,3.78,3.78,1,Standard,0,3,331,6,0.8,0,1,0,0
733396,6394.0113,6394.5329,6394.5613,0.5216,31.3,1.71,33.0,3,Standard,0,4,356,9,1.2,1,0,1,1
482112,4200.4919,4201.8914,4201.9226,1.3995,83.97,1.87,85.84,5,Standard,0,4,234,11,1.0,1,0,0,1
85307,741.3263,742.0624,742.0911,0.7362,44.17,1.72,45.89,4,Standard,0,4,42,8,1.5,1,0,1,1
419350,3655.6532,3655.6532,3655.6803,0.0,0.0,1.63,1.63,2,Standard,0,4,204,6,0.8,0,1,0,0
514561,4486.3707,4487.4974,4487.5633,1.1267,67.6,3.95,71.55,5,Standard,0,4,250,9,1.2,1,0,1,1
390412,3401.8345,3402.1082,3402.1409,0.2737,16.42,1.96,18.39,2,Standard,0,4,189,22,0.3,1,0,0,1
702321,6124.3894,6125.2079,6125.2341,0.8185,49.11,1.57,50.68,1,Standard,0,4,341,9,1.2,1,0,1,1
234886,2048.0198,2048.9118,2048.936,0.892,53.52,1.45,54.97,3,Standard,0,4,114,19,1.1,1,0,0,1
300623,2620.3782,2621.0318,2621.0561,0.6536,39.21,1.46,40.68,3,Standard,0,4,146,15,0.8,1,0,0,1
2164,19.154,19.1724,19.1942,0.0184,1.1,1.3,2.41,1,Priority,0,4,2,6,0.8,0,1,0,0
705015,6148.7534,6148.7585,6148.7787,0.0051,0.31,1.21,1.52,4,Priority,0,4,342,15,0.8,0,1,0,0
569656,4967.3266,4967.8407,4967.8561,0.5142,30.85,0.92,31.77,2,Priority,0,4,276,22,0.3,1,0,0,1
69305,601.6048,602.5964,602.615,0.9916,59.5,1.12,60.61,3,Standard,0,4,34,12,1.1,1,0,0,1
706610,6162.2162,6163.3127,6163.3301,1.0966,65.79,1.04,66.83,3,Crew,0,4,343,11,1.0,1,0,0,1
370710,3229.4677,3229.9597,3229.9921,0.492,29.52,1.94,31.46,2,Standard,0,4,180,12,1.1,1,0,0,1
321635,2802.1285,2803.1206,2803.1435,0.9921,59.52,1.38,60.9,1,Standard,0,4,156,17,1.4,1,0,1,1
686283,5985.1007,5985.5272,5985.5679,0.4265,25.59,2.45,28.03,4,Enhanced,0,4,333,14,0.7,1,0,0,1
30416,263.7889,264.5497,264.577,0.7608,45.65,1.64,47.29,1,Standard,0,4,15,16,1.2,1,0,1,1
61188,532.3605,532.3605,532.3908,0.0,0.0,1.82,1.82,3,Standard,0,4,30,15,0.8,0,1,0,0
13274,113.9742,115.0131,115.0331,1.0389,62.33,1.2,63.54,3,Priority,0,4,7,10,0.8,1,0,0,1
204850,1787.0132,1787.9994,1788.0233,0.9863,59.18,1.43,60.61,3,Standard,0,4,100,10,0.8,1,0,0,1
429368,3740.0342,3741.5084,3741.6877,1.4742,88.45,10.76,99.21,3,Enhanced,0,4,208,19,1.1,1,0,0,1
412997,3600.4807,3600.4807,3600.4897,0.0,0.0,0.54,0.54,3,Standard,0,1,201,5,0.3,0,1,0,0
232066,2024.0024,2024.4939,2024.5058,0.4915,29.49,0.72,30.21,2,Standard,0,4,113,13,1.0,1,0,0,1
333186,2902.7998,2904.1311,2904.1409,1.3313,79.88,0.59,80.47,4,Priority,0,4,162,9,1.2,1,0,1,1
328706,2864.5899,2864.7482,2864.797,0.1583,9.5,2.93,12.43,1,Standard,0,4,160,7,1.4,0,1,1,0
438699,3820.7342,3821.7065,3821.7224,0.9723,58.34,0.95,59.29,2,Priority,0,4,213,9,1.2,1,0,1,1
316292,2756.2892,2756.4068,2756.4523,0.1176,7.06,2.73,9.79,2,Standard,0,4,154,7,1.4,0,1,1,0
52792,458.5758,459.3198,459.3417,0.744,44.64,1.31,45.95,5,Standard,0,4,26,13,1.0,1,0,0,1
216462,1885.6032,1886.3346,1886.3564,0.7314,43.88,1.31,45.2,1,Crew,0,4,105,18,1.3,1,0,1,1
459223,4000.985,4002.3981,4002.4124,1.4131,84.78,0.86,85.64,3,Standard,0,4,223,9,1.2,1,0,1,1
226601,1975.047,1975.4939,1975.5335,0.447,26.82,2.37,29.19,4,Standard,0,4,110,18,1.3,1,0,1,1
72327,626.9121,628.4722,628.4909,1.56,93.6,1.12,94.73,2,Priority,0,4,35,19,1.1,1,0,0,1
12694,109.8584,110.088,110.1234,0.2296,13.77,2.12,15.9,1,Standard,0,4,7,6,0.8,0,0,0,1
561653,4898.6618,4898.9104,4899.016,0.2486,14.91,6.34,21.25,2,Enhanced,0,4,273,7,1.4,0,0,1,1
534801,4663.9888,4664.0026,4664.0414,0.0138,0.83,2.33,3.16,1,Standard,0,4,260,6,0.8,0,1,0,0
142265,1236.118,1236.1464,1236.1637,0.0284,1.71,1.04,2.74,2,Standard,0,4,69,17,1.4,0,1,1,0
353282,3078.1369,3078.1369,3078.1821,0.0,0.0,2.71,2.71,3,Standard,0,0,172,5,0.3,0,1,0,0
