passenger_id,arrival_time,screening_start,screening_end,wait_time_hr,wait_time_min,screening_time_min,total_time_min,checkpoint_id,passenger_type,secondary_check,queue_at_arrival,day,hour,hourly_factor,miss_flight_risk,sla_met,is_peak,long_wait
102220,886.7937,888.3399,888.3776,1.5462,92.77,2.26,95.03,2,Standard,0,4,50,9,1.2,1,0,1,1
96684,839.115,839.5881,839.6128,0.4731,28.39,1.48,29.87,2,Standard,0,4,47,16,1.2,1,0,1,1
328643,2864.2126,2864.253,2864.2841,0.0404,2.42,1.87,4.29,5,Standard,0,4,160,7,1.4,0,1,1,0
729482,6360.4206,6361.1724,6361.1996,0.7518,45.11,1.63,46.74,4,Standard,0,4,354,11,1.0,1,0,0,1
516060,4499.6492,4500.0279,4500.062,0.3787,22.72,2.05,24.77,4,Standard,0,4,250,22,0.3,1,0,0,1
255514,2228.954,2229.8008,2229.8456,0.8468,50.81,2.69,53.5,3,Standard,0,4,124,19,1.1,1,0,0,1
522875,4558.7077,4560.1715,4560.1926,1.4638,87.83,1.27,89.1,5,Standard,0,4,254,9,1.2,1,0,1,1
286669,2498.4638,2500.0414,2500.1009,1.5776,94.65,3.57,98.22,2,Standard,0,4,139,19,1.1,1,0,0,1
43157,373.8128,374.9813,374.9879,1.1685,70.11,0.4,70.51,5,Priority,0,4,21,18,1.3,1,0,1,1
263230,2296.4937,2297.1443,2297.1865,0.6506,39.04,2.53,41.57,1,Standard,0,4,128,15,0.8,1,0,0,1
299871,2613.9054,2614.8468,2614.8696,0.9414,56.48,1.37,57.85,2,Standard,0,4,146,8,1.5,1,0,1,1
470707,4100.4417,4101.873,4101.9448,1.4312,85.87,4.31,90.18,1,Enhanced,0,4,228,19,1.1,1,0,0,1
209915,1829.7035,1830.5433,1830.5806,0.8397,50.38,2.24,52.62,2,Standard,0,4,102,16,1.2,1,0,1,1
374199,3260.7946,3261.1441,3261.1569,0.3495,20.97,0.77,21.73,1,Standard,0,4,182,7,1.4,1,0,1,1
343531,2992.3362,2993.3605,2993.4221,1.0244,61.46,3.7,65.16,5,Enhanced,0,4,167,9,1.2,1,0,1,1
254029,2217.1265,2217.4999,2217.515,0.3733,22.4,0.9,23.3,2,Priority,0,4,124,8,1.5,1,0,1,1
424138,3695.3277,3696.6844,3696.7091,1.3567,81.4,1.49,82.89,2,Standard,0,4,206,10,0.8,1,0,0,1
141544,1229.5347,1230.3909,1230.4167,0.8562,51.37,1.55,52.92,4,Standard,0,4,69,10,0.8,1,0,0,1
699268,6097.1349,6098.6947,6098.7393,1.5598,93.59,2.67,96.26,1,Standard,0,4,339,18,1.3,1,0,1,1
409889,3572.6938,3573.0197,3573.0293,0.3259,19.56,0.58,20.13,3,Crew,0,4,199,13,1.0,1,0,0,1
688921,6007.3042,6008.4356,6008.4663,1.1314,67.88,1.84,69.72,5,Standard,0,4,334,18,1.3,1,0,1,1
421169,3669.5928,3670.2241,3670.2508,0.6314,37.88,1.6,39.49,2,Standard,0,4,204,20,0.8,1,0,0,1
348869,3038.6178,3039.7877,3039.8436,1.1699,70.2,3.35,73.55,5,Standard,0,4,169,19,1.1,1,0,0,1
34688,300.628,301.884,301.9142,1.256,75.36,1.81,77.17,3,Standard,0,4,17,17,1.4,1,0,1,1
84758,734.8853,735.7988,735.8364,0.9136,54.81,2.25,57.07,2,Priority,0,4,41,19,1.1,1,0,0,1
65007,565.0368,565.7371,565.7688,0.7003,42.02,1.9,43.92,1,Standard,0,4,32,12,1.1,1,0,0,1
295986,2580.8417,2581.2995,2581.3185,0.4578,27.47,1.14,28.6,5,Priority,0,4,144,11,1.0,1,0,0,1
25925,224.193,224.9611,225.0151,0.7682,46.09,3.24,49.33,3,Standard,0,4,13,13,1.0,1,0,0,1
490105,4272.8226,4273.0997,4273.387,0.2771,16.62,17.24,33.86,5,Enhanced,1,4,238,11,1.0,1,0,0,1
453678,3952.3658,3952.7856,3953.0382,0.4198,25.19,15.16,40.35,5,Enhanced,1,4,220,15,0.8,1,0,0,1
72224,626.1983,627.6353,627.673,1.437,86.22,2.27,88.49,2,Standard,0,4,35,19,1.1,1,0,0,1
721035,6287.2859,6288.5597,6288.6705,1.2738,76.43,6.65,83.08,3,Enhanced,0,4,350,10,0.8,1,0,0,1
187026,1631.6926,1632.0486,1632.0734,0.3559,21.36,1.49,22.85,4,Standard,0,4,91,16,1.2,1,0,1,1
324273,2825.7471,2825.7471,2825.7614,0.0,0.0,0.86,0.86,4,Standard,0,3,157,22,0.3,0,1,0,0
476506,4151.6256,4151.9041,4151.9311,0.2785,16.71,1.62,18.33,2,Priority,0,4,231,16,1.2,1,0,1,1
656691,5727.7273,5728.7576,5728.8566,1.0303,61.82,5.94,67.76,3,Enhanced,0,4,319,8,1.5,1,0,1,1
328761,2864.9645,2865.3085,2865.3352,0.344,20.64,1.6,22.24,3,Standard,0,4,160,7,1.4,1,0,1,1
312444,2722.7332,2723.7918,2723.8287,1.0586,63.51,2.22,65.73,1,Standard,0,4,152,9,1.2,1,0,1,1
422290,3679.9429,3680.9378,3680.97,0.9949,59.69,1.93,61.62,2,Standard,0,4,205,12,1.1,1,0,0,1
442498,3854.8109,3854.9394,3855.0879,0.1286,7.72,8.91,16.62,4,Enhanced,1,4,215,7,1.4,0,1,1,0
15809,136.5186,136.6627,136.6894,0.1441,8.65,1.6,10.25,4,Standard,0,4,8,15,0.8,0,1,0,0
8336,70.725,72.3736,72.3913,1.6486,98.92,1.06,99.98,5,Standard,0,4,4,21,0.5,1,0,0,1
241709,2109.8159,2110.6391,2110.6999,0.8233,49.4,3.65,53.04,2,Standard,0,4,118,8,1.5,1,0,1,1
134737,1171.518,1171.5816,1171.6041,0.0636,3.82,1.35,5.17,2,Standard,0,4,66,6,0.8,0,1,0,0
526695,4592.5723,4592.7136,4592.7396,0.1413,8.48,1.56,10.04,3,Standard,0,4,256,7,1.4,0,1,1,0
435175,3791.0601,3791.101,3791.1266,0.0409,2.45,1.54,3.99,5,Standard,0,4,211,16,1.2,0,1,1,0
749316,6533.0116,6533.7873,6533.8035,0.7757,46.54,0.97,47.51,4,Standard,0,4,363,22,0.3,1,0,0,1
274971,2398.1949,2399.3605,2399.3948,1.1656,69.94,2.06,71.99,4,Standard,0,4,134,9,1.2,1,0,1,1
349214,3043.7201,3043.7341,3043.7675,0.0141,0.84,2.0,2.85,3,Standard,0,4,170,6,0.8,0,1,0,0
299426,2610.9134,2610.9134,2610.9384,0.0,0.0,1.5,1.5,4,Standard,0,2,146,5,0.3,0,1,0,0
671718,5858.6301,5859.23,5859.3063,0.6,36.0,4.58,40.57,3,Enhanced,0,4,326,13,1.0,1,0,0,1
601823,5248.6581,5249.8227,5249.8436,1.1646,69.88,1.25,71.13,1,Standard,0,4,292,15,0.8,1,0,0,1
616536,5376.5756,5377.0839,5377.0937,0.5083,30.5,0.59,31.09,2,Standard,0,4,299,17,1.4,1,0,1,1
140783,1221.8793,1222.7635,1222.7973,0.8842,53.05,2.03,55.08,5,Standard,0,4,68,20,0.8,1,0,0,1
704580,6144.5888,6145.0515,6145.0736,0.4627,27.76,1.33,29.09,5,Standard,0,4,342,11,1.0,1,0,0,1
104355,905.7708,906.3155,906.3452,0.5447,32.68,1.78,34.46,2,Standard,0,4,51,10,0.8,1,0,0,1
325467,2835.4595,2836.3946,2836.4171,0.9351,56.11,1.35,57.46,5,Priority,0,4,158,14,0.7,1,0,0,1
710406,6195.2196,6195.8646,6195.9085,0.6451,38.7,2.63,41.34,3,Standard,0,4,345,8,1.5,1,0,1,1
212840,1856.052,1856.0922,1856.1187,0.0402,2.41,1.59,4.0,3,Standard,0,4,104,7,1.4,0,1,1,0
66061,573.3557,574.6534,574.6924,1.2976,77.86,2.34,80.2,1,Standard,0,4,32,20,0.8,1,0,0,1
363037,3162.3924,3162.7695,3162.8208,0.3771,22.63,3.08,25.7,4,Standard,0,4,176,17,1.4,1,0,1,1
445742,3882.535,3882.9694,3883.0054,0.4344,26.07,2.16,28.23,2,Standard,0,4,216,17,1.4,1,0,1,1
228569,1992.9344,1993.162,1993.1887,0.2276,13.66,1.6,15.26,3,Priority,0,4,111,17,1.4,0,0,1,1
126020,1094.202,1094.9611,1094.9883,0.759,45.54,1.64,47.18,2,Priority,0,4,61,19,1.1,1,0,0,1
710132,6193.6194,6193.6313,6193.642,0.0118,0.71,0.65,1.36,2,Standard,0,4,345,6,0.8,0,1,0,0
725921,6329.0987,6329.6715,6329.7475,0.5728,34.37,4.56,38.93,1,Standard,0,4,352,16,1.2,1,0,1,1
207134,1806.0341,1807.2379,1807.2587,1.2038,72.23,1.25,73.48,3,Standard,0,4,101,11,1.0,1,0,0,1
510383,4449.8458,4450.3166,4450.3634,0.4708,28.25,2.81,31.05,5,Standard,0,4,248,8,1.5,1,0,1,1
620094,5407.8089,5408.5962,5408.6201,0.7873,47.24,1.43,48.67,1,Standard,0,4,301,12,1.1,1,0,0,1
448029,3901.6684,3903.0276,3903.1239,1.3592,81.55,5.78,87.33,5,Enhanced,0,4,217,18,1.3,1,0,1,1
115950,1005.4284,1006.6795,1006.7323,1.2511,75.07,3.17,78.24,5,Standard,0,4,56,20,0.8,1,0,0,1
96933,840.6636,841.576,841.6076,0.9124,54.75,1.9,56.64,5,Priority,0,4,47,17,1.4,1,0,1,1
34809,301.3145,302.9114,302.9333,1.5969,95.81,1.32,97.13,1,Standard,0,4,17,18,1.3,1,0,1,1
123395,1071.5064,1072.5909,1072.6063,1.0845,65.07,0.92,65.99,2,Standard,0,4,60,14,0.7,1,0,0,1
171240,1490.5019,1491.9572,1491.9897,1.4553,87.32,1.95,89.27,4,Priority,0,4,83,19,1.1,1,0,0,1
108284,939.942,941.011,941.0626,1.069,64.14,3.09,67.23,4,Standard,0,4,53,8,1.5,1,0,1,1
314436,2739.8137,2740.7079,2740.7367,0.8941,53.65,1.73,55.38,1,Standard,0,4,153,8,1.5,1,0,1,1
155430,1354.1291,1354.7463,1354.7715,0.6172,37.03,1.51,38.55,3,Standard,0,4,76,9,1.2,1,0,1,1
134560,1168.1115,1169.1342,1169.2217,1.0227,61.36,5.25,66.61,5,Enhanced,0,4,65,21,0.5,1,0,0,1
38649,336.0837,337.3798,337.4018,1.296,77.76,1.33,79.09,2,Priority,0,4,19,17,1.4,1,0,1,1
411707,3588.3616,3589.6268,3589.6651,1.2653,75.92,2.29,78.21,4,Priority,0,4,200,11,1.0,1,0,0,1
678034,5913.123,5914.4431,5914.4768,1.3202,79.21,2.02,81.23,4,Standard,0,4,329,14,0.7,1,0,0,1
192045,1676.7213,1677.1767,1677.2048,0.4554,27.32,1.68,29.01,2,Standard,0,4,94,7,1.4,1,0,1,1
64058,555.8207,557.383,557.4384,1.5623,93.74,3.32,97.06,2,Standard,0,4,31,20,0.8,1,0,0,1
523265,4561.8368,4563.5264,4563.5671,1.6896,101.37,2.44,103.82,1,Standard,0,4,254,12,1.1,1,0,0,1
314464,2739.9881,2741.0044,2741.0671,1.0163,60.98,3.76,64.74,3,Standard,0,4,153,8,1.5,1,0,1,1
40636,352.8959,354.3449,354.3956,1.449,86.94,3.04,89.98,3,Enhanced,0,4,20,15,0.8,1,0,0,1
302050,2632.7215,2633.9396,2633.9784,1.2181,73.09,2.32,75.41,2,Standard,0,4,147,9,1.2,1,0,1,1
608540,5305.8425,5306.4442,5306.4773,0.6017,36.1,1.99,38.09,5,Priority,0,4,295,18,1.3,1,0,1,1
695742,6068.0608,6068.2912,6068.332,0.2304,13.82,2.44,16.27,4,Standard,0,4,338,7,1.4,0,0,1,1
520478,4538.8248,4539.2462,4539.2679,0.4214,25.28,1.3,26.59,5,Standard,0,4,253,7,1.4,1,0,1,1
571895,4988.3748,4988.5449,4988.7262,0.17,10.2,10.88,21.08,5,Enhanced,0,4,278,7,1.4,0,0,1,1
492555,4294.0164,4294.3866,4294.4885,0.3702,22.21,6.12,28.33,5,Enhanced,0,4,239,15,0.8,1,0,0,1
77799,675.1582,676.0712,676.0953,0.913,54.78,1.45,56.23,3,Priority,0,4,38,14,0.7,1,0,0,1
495907,4323.2796,4323.915,4323.9601,0.6355,38.13,2.7,40.83,2,Standard,0,4,241,8,1.5,1,0,1,1
609503,5315.157,5316.0037,5316.0381,0.8468,50.81,2.06,52.87,3,Standard,0,4,296,10,0.8,1,0,0,1
45478,394.2334,395.2535,395.3056,1.0201,61.21,3.12,64.33,1,Standard,0,4,22,21,0.5,1,0,0,1
707129,6166.6208,6167.7058,6167.7309,1.085,65.1,1.5,66.6,5,Standard,0,4,343,15,0.8,1,0,0,1
312319,2721.9473,2722.8307,2722.8509,0.8834,53.0,1.21,54.22,1,Crew,0,4,152,8,1.5,1,0,1,1
104554,907.1884,908.1612,908.1913,0.9728,58.37,1.81,60.17,3,Priority,0,4,51,12,1.1,1,0,0,1
26998,234.0881,234.0881,234.1247,0.0,0.0,2.19,2.19,4,Standard,0,0,14,5,0.3,0,1,0,0
60468,525.9429,526.6068,526.6345,0.6639,39.83,1.66,41.49,3,Standard,0,4,30,8,1.5,1,0,1,1
305960,2666.8764,2667.1765,2667.2467,0.3002,18.01,4.21,22.22,4,Enhanced,0,4,149,7,1.4,1,0,1,1
548788,4783.0936,4784.4605,4784.5356,1.3669,82.01,4.51,86.52,2,Enhanced,0,4,266,18,1.3,1,0,1,1
703967,6139.8345,6139.8357,6139.872,0.0012,0.07,2.18,2.25,1,Standard,0,4,342,6,0.8,0,1,0,0
83352,723.6894,724.4165,724.4766,0.7271,43.63,3.61,47.23,1,Standard,0,4,41,8,1.5,1,0,1,1
233590,2037.8752,2038.7411,2038.7555,0.8659,51.96,0.86,52.82,4,Standard,0,4,114,8,1.5,1,0,1,1
526073,4585.4555,4587.3894,4587.4121,1.9339,116.03,1.36,117.4,3,Standard,0,4,255,18,1.3,1,0,1,1
237607,2073.3302,2073.6254,2073.6519,0.2952,17.71,1.59,19.3,3,Standard,0,4,116,8,1.5,1,0,1,1
540758,4713.9308,4716.0356,4716.0564,2.1048,126.29,1.25,127.54,3,Standard,0,4,262,20,0.8,1,0,0,1
146624,1274.9124,1275.9276,1275.9838,1.0152,60.91,3.37,64.28,4,Standard,0,4,71,19,1.1,1,0,0,1
75308,653.8166,654.5533,654.5686,0.7367,44.2,0.92,45.12,3,Priority,0,4,37,10,0.8,1,0,0,1
676632,5900.0664,5901.062,5901.1055,0.9955,59.73,2.61,62.34,2,Standard,0,4,328,19,1.1,1,0,0,1
39816,345.967,347.3041,347.3334,1.3371,80.22,1.76,81.98,2,Standard,0,4,20,8,1.5,1,0,1,1
139478,1211.073,1211.8994,1211.9171,0.8264,49.58,1.06,50.64,4,Crew,0,4,68,10,0.8,1,0,0,1
383737,3342.4743,3343.192,3343.2063,0.7177,43.06,0.86,43.92,1,Priority,0,4,186,17,1.4,1,0,1,1
368540,3210.3162,3210.6149,3210.6471,0.2987,17.92,1.93,19.85,1,Standard,0,4,179,11,1.0,1,0,0,1
22614,194.5095,196.261,196.2877,1.7515,105.09,1.6,106.69,5,Standard,0,4,11,19,1.1,1,0,0,1
299628,2612.6037,2612.8156,2612.8621,0.2119,12.71,2.79,15.5,5,Standard,0,4,146,7,1.4,0,0,1,1
289770,2527.145,2528.2764,2528.2975,1.1315,67.89,1.26,69.15,5,Priority,0,4,141,12,1.1,1,0,0,1
625493,5456.1709,5456.2355,5456.2644,0.0646,3.88,1.73,5.61,5,Standard,0,4,304,7,1.4,0,1,1,0
212054,1847.9341,1848.2272,1848.278,0.2932,17.59,3.05,20.64,3,Standard,0,4,103,16,1.2,1,0,1,1
297620,2595.2667,2595.8418,2596.1116,0.575,34.5,16.19,50.69,1,Enhanced,1,4,145,8,1.5,1,0,1,1
154323,1343.64,1344.5133,1344.5217,0.8733,52.4,0.51,52.9,5,Crew,0,4,75,16,1.2,1,0,1,1
507225,4421.4478,4421.5384,4421.56,0.0906,5.44,1.3,6.73,3,Standard,0,4,246,16,1.2,0,1,1,0
380874,3317.7429,3318.1237,3318.1479,0.3808,22.85,1.45,24.3,2,Standard,0,4,185,10,0.8,1,0,0,1
206062,1796.2171,1797.9772,1798.0507,1.7601,105.6,4.41,110.02,4,Standard,0,4,100,19,1.1,1,0,0,1
55950,488.004,488.004,488.0181,0.0,0.0,0.85,0.85,5,Crew,0,2,28,7,1.4,0,1,1,0
209005,1822.1812,1823.4879,1823.5864,1.3067,78.4,5.91,84.31,4,Enhanced,0,4,102,9,1.2,1,0,1,1
669128,5835.8726,5836.8388,5836.857,0.9662,57.97,1.09,59.07,3,Standard,0,4,325,8,1.5,1,0,1,1
131291,1140.8616,1141.4938,1141.5322,0.6323,37.94,2.3,40.24,3,Standard,0,4,64,11,1.0,1,0,0,1
232011,2023.5996,2024.0968,2024.134,0.4972,29.83,2.24,32.07,1,Standard,0,4,113,12,1.1,1,0,0,1
312029,2720.1763,2720.3005,2720.3379,0.1242,7.45,2.24,9.7,2,Crew,0,4,152,7,1.4,0,1,1,0
666487,5811.829,5813.2499,5813.2619,1.4209,85.25,0.72,85.97,3,Crew,0,4,323,20,0.8,1,0,0,1
510658,4451.9483,4452.5607,4452.5849,0.6124,36.74,1.45,38.19,5,Priority,0,4,248,10,0.8,1,0,0,1
223790,1950.1623,1950.8515,1950.8789,0.6892,41.35,1.65,43.0,2,Standard,0,4,109,11,1.0,1,0,0,1
430352,3749.1792,3749.8387,3749.8905,0.6595,39.57,3.11,42.68,4,Standard,0,4,209,10,0.8,1,0,0,1
189344,1651.3238,1652.4323,1652.4502,1.1085,66.51,1.08,67.58,4,Standard,0,4,92,18,1.3,1,0,1,1
459583,4004.1879,4005.3489,4005.4065,1.161,69.66,3.45,73.11,5,Standard,0,4,223,13,1.0,1,0,0,1
183927,1604.8849,1605.0715,1605.1131,0.1866,11.2,2.49,13.69,4,Standard,0,4,90,7,1.4,0,0,1,1
747931,6521.066,6522.3627,6522.3875,1.2967,77.8,1.49,79.29,1,Priority,0,4,363,10,0.8,1,0,0,1
524318,4570.6343,4572.177,4572.2162,1.5426,92.56,2.35,94.91,3,Standard,0,4,254,21,0.5,1,0,0,1
734266,6401.7574,6401.8197,6401.8969,0.0623,3.74,4.63,8.37,3,Enhanced,0,4,356,16,1.2,0,1,1,0
106765,926.4136,927.3996,927.4405,0.9861,59.16,2.46,61.62,1,Standard,0,4,52,13,1.0,1,0,0,1
429092,3738.3423,3739.1718,3739.1967,0.8295,49.77,1.49,51.27,4,Standard,0,4,208,17,1.4,1,0,1,1
752813,6563.9041,6564.5329,6564.59,0.6288,37.73,3.42,41.15,1,Standard,0,4,365,16,1.2,1,0,1,1
121101,1051.7229,1053.0895,1053.1132,1.3666,82.0,1.43,83.42,3,Priority,0,4,59,12,1.1,1,0,0,1
